home_score,away_score,roof,surface,spread,favored_team,vegas_total,attendance,away_rush_attempts,away_rush_yards,away_rush_tds,home_rush_attempts,home_rush_yards,home_rush_tds,away_pass_completions,away_pass_attempts,away_pass_yards,away_pass_tds,away_pass_ints,home_pass_completions,home_pass_attempts,home_pass_yards,home_pass_tds,home_pass_ints,away_sacked,away_sacked_yds,home_sacked,home_sacked_yds,away_total_yds,home_total_yds,away_fumbles,away_fumbles_lost,home_fumbles,home_fumbles_lost,away_turnovers,home_turnovers,away_penalties,away_penalties_yds,home_penalties,home_penalties_yds,away_third_down_attempts,away_third_down_converted,home_third_down_attempts,home_third_down_converted,away_fourth_down_attempts,away_fourth_down_converted,home_fourth_down_attempts,home_fourth_down_converted,away_possession_pct,home_possession_pct,home_drives,home_total_plays,home_punts,home_field_goals,home_touchdowns,vis_drives,vis_total_plays,vis_punts,vis_field_goals,vis_touchdowns,home_qb,home_rb,home_wr,home_wr2,home_wr3,home_te,home_ol1,home_ol2,home_ol3,home_ol4,home_ol5,home_de,home_de2,home_dt,home_dt2,home_lb,home_lb2,home_cb,home_cb2,home_s,home_s2,home_db,vis_qb,vis_rb,vis_wr,vis_wr2,vis_wr3,vis_te,vis_ol1,vis_ol2,vis_ol3,vis_ol4,vis_ol5,vis_dl,vis_dl2,vis_dl3,vis_dl4,vis_dl5,vis_lb,vis_lb2,vis_cb,vis_cb2,vis_s,vis_db,season,week,away_team,home_team,game_url,date,home_fb,home_te2,home_dl,home_dl2,home_dl3,home_olb,home_cb3,vis_dt,vis_dt2,vis_olb,vis_olb2,vis_s2,vis_s3,vis_de,vis_de2,vis_cb3,vis_lb3,home_nt,home_lb3,vis_fb,vis_mlb,home_olb2,home_s3,vis_te2,vis_dt3,home_dt3,home_lb4,home_dl4,home_dl5,home_db2,home_db3,home_db4,vis_lb4,vis_ol6,home_fs,vis_nt,vis_db2,vis_db3,vis_db4,vis_olb3,home_rb2,home_mlb,vis_fs,home_db5,home_wr4,home_te3,vis_te3,home_lb5,vis_db5,vis_ss,vis_s4,vis_wr4,home_ol6,vis_cb4,home_ss,vis_rb2,home_s4,home_olb3,home_te4
16,12,dome,grass,-1.5,New York Jets,35.5,62383,21,108,0,32,148,0,23,40,263,0,1,16,27,153,1,1,2,6,3,27,365,274,1,0,3,1,1,2,8,83,3,25,16,7,15,5,0,0,2,2,0.49,0.51,11,65,5,3,1,11,67,5,4,0,Aidan O'Connell,Josh Jacobs,Davante Adams,Jakobi Meyers,,Michael Mayer,Jermaine Eluemunor,Justin Herron,Thayer Munford,Greg Van Roten,Dylan Parham,Maxx Crosby,,Bilal Nichols,John Jenkins,Malik Reed,Robert Spillane,Marcus Peters,Amik Robertson,Tre'von Moehrig,Marcus Epps,,Zach Wilson,Breece Hall,Allen Lazard,Garrett Wilson,,C.J. Uzomah,Max Mitchell,Xavier Newman-Johnson,Mekhi Becton,Laken Tomlinson,Joe Tippmann,John Franklin-Myers,Quinton Jefferson,Quinnen Williams,,,Jermaine Johnson II,C.J. Mosley,Sauce Gardner,D.J. Reed,Jordan Whitehead,,2023,10.0,New York Jets,Las Vegas Raiders,https://www.pro-football-reference.com/boxscores/202311120rai.htm,2023-11-12,,,,,,,,,,,,Tony Adams,,,,,Jamien Sherwood,,Divine Deablo,Nick Bawden,,,,,,Jerry Tillery,,,,,,,Quincy Williams,,,,,,,,,,,,,,,,,,,,Andre James,,,,,,
22,24,outdoors,a_turf,-7.5,Buffalo Bills,47.5,70318,38,122,0,26,192,2,24,29,193,2,0,15,26,177,1,2,4,15,0,0,300,369,1,1,3,2,1,4,10,61,5,63,19,8,8,3,1,1,1,0,0.62,0.38,11,52,3,0,3,13,76,5,4,2,Josh Allen,James Cook,Gabriel Davis,Stefon Diggs,Trent Sherfield,Dalton Kincaid,Spencer Brown,Dion Dawkins,O'Cyrus Torrence,Connor McGovern,Mitch Morse,Leonard Floyd,Gregory Rousseau,Jordan Phillips,Ed Oliver,Terrel Bernard,Tyrel Dodson,Taron Johnson,Dane Jackson,Jordan Poyer,Taylor Rapp,,Russell Wilson,Javonte Williams,Marvin Mims,Jerry Jeudy,,Adam Trautman,Quinn Meinerz,Mike McGlinchey,Garett Bolles,Ben Powers,Lloyd Cushenberry III,Mike Purcell,,,,,Alex Singleton,,Ja'Quan McMillian,Fabian Moreau,P.J. Locke,,2023,10.0,Denver Broncos,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202311130buf.htm,2023-11-13,,,,,,,Rasul Douglas,D.J. Jones,,Jonathon Cooper,Baron Browning,Justin Simmons,,Zach Allen,,Patrick Surtain II,,,,,,,,Chris Manhertz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,20,outdoors,grass,-4.0,Baltimore Ravens,46.0,70997,23,136,0,31,157,2,19,31,169,2,0,16,26,264,2,0,5,33,3,16,272,405,0,0,1,0,0,0,9,78,9,110,11,2,12,6,1,1,0,0,0.49,0.51,11,62,4,2,4,11,62,5,2,2,Lamar Jackson,Gus Edwards,Rashod Bateman,Zay Flowers,,Mark Andrews,Patrick Mekari,Morgan Moses,John Simpson,Kevin Zeitler,Tyler Linderbaum,,,Nnamdi Madubuike,,Patrick Queen,Roquan Smith,Ronald Darby,,Kyle Hamilton,Geno Stone,Brandon Stephens,Joe Burrow,Joe Mixon,Tyler Boyd,Ja'Marr Chase,Trenton Irwin,Drew Sample,Orlando Brown Jr.,Jonah Williams,Cordell Volson,Alex Cappa,Ted Karras,,,,,,Germaine Pratt,Akeem Davis-Gaither,Cam Taylor-Britt,DJ Turner,Daxton Hill,,2023,11.0,Cincinnati Bengals,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/202311160rav.htm,2023-11-16,Patrick Ricard,,,,,Odafe Oweh,,B.J. Hill,D.J. Reader,,,Nick Scott,,Trey Hendrickson,Cameron Sample,,Logan Wilson,Michael Pierce,,,,Jadeveon Clowney,Marcus Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,33,outdoors,grass,-11.0,Dallas Cowboys,43.0,73543,27,107,1,23,110,0,27,41,204,2,0,16,29,123,1,1,0,0,7,46,311,187,0,0,2,1,0,2,5,45,8,90,16,7,15,5,0,0,3,3,0.52,0.48,10,60,5,1,1,9,70,3,2,3,Bryce Young,Chuba Hubbard,Adam Thielen,Mike Strachan,,Tommy Tremble,Bradley Bozeman,Ikem Ekwonu,Taylor Moton,Austin Corbett,Chandler Zavala,,,DeShawn Williams,Shy Tuttle,Frankie Luvu,,Donte Jackson,Troy Hill,Vonn Bell,Xavier Woods,,Dak Prescott,Tony Pollard,Brandin Cooks,Michael Gallup,CeeDee Lamb,Jake Ferguson,Tyler Smith,Terence Steele,Tyron Smith,Zack Martin,Tyler Biadasz,,,,,,Micah Parsons,Damone Clark,Stephon Gilmore,DaRon Bland,Jayron Kearse,,2023,11.0,Dallas Cowboys,Carolina Panthers,https://www.pro-football-reference.com/boxscores/202311190car.htm,2023-11-19,,Ian Thomas,,,,Brian Burns,Dicaprio Bootle,Osa Odighizuwa,Johnathan Hankins,,,Malik Hooker,Markquese Bell,DeMarcus Lawrence,,,,,,,,DJ Johnson,,,,Derrick Brown,,,,,,,,,,,,,,,,,,,,,,,,,Donovan Wilson,,,,,,,,
13,10,outdoors,grass,-2.0,Cleveland Browns,33.0,67919,26,172,1,29,96,1,15,28,106,0,0,24,43,165,0,1,3,29,1,2,249,259,0,0,0,0,0,1,6,46,1,10,14,3,17,4,1,1,1,1,0.48,0.52,12,75,8,2,1,13,58,9,1,1,Dorian Thompson-Robinson,Jerome Ford,Cedric Tillman,Amari Cooper,Elijah Moore,David Njoku,Geron Christian,James Hudson,Wyatt Teller,Joel Bitonio,Ethan Pocic,Myles Garrett,Za'Darius Smith,Shelby Harris,Jordan Elliott,Anthony Walker,,Martin Emerson,Greg Newsome II,Rodney McLeod,Grant Delpit,,Kenny Pickett,Najee Harris,Allen Robinson,Diontae Johnson,George Pickens,Pat Freiermuth,James Daniels,Broderick Jones,Dan Moore,Isaac Seumalo,Mason Cole,Keeanu Benton,,,,,Elandon Roberts,Alex Highsmith,Patrick Peterson,Joey Porter Jr.,Damontae Kazee,,2023,11.0,Pittsburgh Steelers,Cleveland Browns,https://www.pro-football-reference.com/boxscores/202311190cle.htm,2023-11-19,,,,,,,Denzel Ward,Larry Ogunjobi,Cameron Heyward,,,,,,,Levi Wallace,Mykal Walker,,,,,,,,,Dalvin Tomlinson,,,,,,,T.J. Watt,,,,,,,,,,,,,,,,,,,,,,,,,,
23,20,outdoors,grass,-3.0,Los Angeles Chargers,44.0,77432,24,150,0,28,102,1,21,36,260,2,0,27,40,322,2,0,2,16,3,27,394,397,2,1,3,0,1,0,4,54,7,46,14,7,14,7,2,0,1,0,0.47,0.53,11,73,4,1,3,11,64,3,2,2,Jordan Love,Aaron Jones,Christian Watson,Romeo Doubs,Jayden Reed,Luke Musgrave,Elgton Jenkins,Josh Myers,Zach Tom,Rasheed Walker,Jon Runyan Jr.,,,,,De'Vondre Campbell,Quay Walker,Keisean Nixon,Carrington Valentine,Jonathan Owens,Anthony Johnson,,Justin Herbert,Austin Ekeler,Alex Erickson,Keenan Allen,Quentin Johnston,Stone Smartt,Will Clapp,Jamaree Salyer,Rashawn Slater,Trey Pipkins,Zion Johnson,Austin Johnson,Sebastian Joseph-Day,,,,Eric Kendricks,Kenneth Murray,Asante Samuel Jr.,Michael Davis,Derwin James,,2023,11.0,Los Angeles Chargers,Green Bay Packers,https://www.pro-football-reference.com/boxscores/202311190gnb.htm,2023-11-19,,,Kenny Clark,Tedarrell Slaton,,,Corey Ballentine,,,Khalil Mack,Joey Bosa,Alohi Gilman,,,,,,,Preston Smith,,,,,,,,Rashan Gary,,,,,,,,,,,,,,,,Dean Marlowe,,,,,,,,,,,,,,,,
34,14,outdoors,grass,-6.5,Jacksonville Jaguars,40.0,67175,19,92,0,36,128,2,13,17,158,2,0,24,32,262,2,0,2,15,1,1,235,389,2,2,0,0,2,0,7,66,4,29,7,2,12,4,1,1,4,3,0.39,0.61,9,71,2,2,4,9,38,4,0,2,Trevor Lawrence,Travis Etienne,Calvin Ridley,Christian Kirk,,Evan Engram,Brandon Scherff,Cam Robinson,Walker Little,Luke Fortner,Anton Harrison,,,,,Devin Lloyd,Foyesade Oluokun,Darious Williams,Montaric Brown,Rayshawn Jenkins,Andre Cisco,,Will Levis,Derrick Henry,Nick Westbrook-Ikhine,DeAndre Hopkins,,Josh Whyle,Aaron Brewer,Peter Skoronski,Dillon Radunz,Chris Hubbard,Daniel Brunskill,,,,,,Azeez Al-Shaair,,Roger McCreary,Elijah Molden,K'Von Wallace,Amani Hooker,2023,11.0,Tennessee Titans,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/202311190jax.htm,2023-11-19,,Brenton Strange,Adam Gotsis,Folorunso Fatukasi,Roy Robertson-Harris,Travon Walker,,Kyle Peko,Jeffery Simmons,Harold Landry,Arden Key,,,,,Kristian Fulton,,,,,,Josh Hines-Allen,,Trevon Wesco,Teair Tart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,13,outdoors,grass,-13.5,Miami Dolphins,46.0,66026,16,36,0,28,99,0,24,41,271,1,3,28,39,325,2,1,2,11,1,2,296,422,0,0,2,2,3,3,5,41,5,44,14,4,11,3,2,0,1,0,0.46,0.54,14,71,3,2,2,13,61,6,2,1,Tua Tagovailoa,Raheem Mostert,Jaylen Waddle,Tyreek Hill,,Julian Hill,Austin Jackson,Connor Williams,Liam Eichenberg,Terron Armstead,Lester Cotton,,,Zach Sieler,Christian Wilkins,David Long,Jaelan Phillips,Xavien Howard,Kader Kohou,DeShon Elliott,Jevon Holland,,Aidan O'Connell,Josh Jacobs,Davante Adams,Hunter Renfrow,Jakobi Meyers,Michael Mayer,Jermaine Eluemunor,Thayer Munford,Greg Van Roten,Dylan Parham,Andre James,,,,,,Divine Deablo,Robert Spillane,Nate Hobbs,Tyler Hall,Tre'von Moehrig,,2023,11.0,Las Vegas Raiders,Miami Dolphins,https://www.pro-football-reference.com/boxscores/202311190mia.htm,2023-11-19,,,,,,,Jalen Ramsey,John Jenkins,Bilal Nichols,,,Marcus Epps,,Malcolm Koonce,Maxx Crosby,Marcus Peters,,,Bradley Chubb,,,,,,,,Jerome Baker,,,,,,,,,,,,,,De'Von Achane,,,,,,,,,,,,,,,,,,
31,26,dome,fieldturf,-8.0,Detroit Lions,48.0,63873,46,183,1,22,115,2,16,23,169,1,0,23,35,236,2,3,2,18,2,13,334,338,2,1,1,1,1,4,6,69,5,25,13,5,11,8,2,2,0,0,0.67,0.33,10,59,2,0,4,11,75,2,4,2,Jared Goff,David Montgomery,Jameson Williams,Amon-Ra St. Brown,Josh Reynolds,Sam LaPorta,Colby Sorsdal,Graham Glasgow,Taylor Decker,Penei Sewell,Frank Ragnow,,,,,Derrick Barnes,Jack Campbell,Jerry Jacobs,Cameron Sutton,Kerby Joseph,,Brian Branch,Justin Fields,D'Onta Foreman,D.J. Moore,Darnell Mooney,,Robert Tonyan,Braxton Jones,Darnell Wright,Lucas Patrick,Teven Jenkins,Nate Davis,Andrew Billings,Justin Jones,Yannick Ngakoue,Montez Sweat,,T.J. Edwards,Tremaine Edmunds,,,,Jaylon Johnson,2023,11.0,Chicago Bears,Detroit Lions,https://www.pro-football-reference.com/boxscores/202311190det.htm,2023-11-19,,,John Cominsky,Aidan Hutchinson,Benito Jones,,,,,,,,,,,,,,Alex Anzalone,,,,,Cole Kmet,,,,Alim McNeill,,,,,,,,,Eddie Jackson,Kyler Gordon,Tyrique Stevenson,,,,,,,,,,Jaquan Brisker,,,,,,,,,,
21,16,retractable roof (closed),astroturf,-5.5,Houston Texans,49.0,70247,25,123,1,25,111,1,20,30,214,1,1,28,38,338,2,3,3,18,4,30,319,419,2,1,0,0,2,3,5,50,3,19,10,3,13,9,4,1,1,0,0.48,0.52,11,68,2,0,3,10,59,2,1,2,C.J. Stroud,Devin Singletary,Robert Woods,Tank Dell,,Dalton Schultz,Michael Deiter,George Fant,Laremy Tunsil,Tytus Howard,Shaq Mason,Will Anderson,Jonathan Greenard,Sheldon Rankins,Maliek Collins,Blake Cashman,Christian Harris,Steven Nelson,Derek Stingley Jr.,Jalen Pitre,,DeAndre Houston-Carson,Kyler Murray,James Conner,Marquise Brown,Rondale Moore,,Trey McBride,Hjalte Froholdt,Will Hernandez,D.J. Humphries,Paris Johnson,Carter O'Donnell,Kevin Strong,,,,,Zaven Collins,Kyzir White,Antonio Hamilton,Marco Wilson,Budda Baker,,2023,11.0,Arizona Cardinals,Houston Texans,https://www.pro-football-reference.com/boxscores/202311190htx.htm,2023-11-19,Andrew Beck,,,,,,Tavierre Thomas,Leki Fotu,Dante Stills,Victor Dimukeje,,Jalen Thompson,,,,,Josh Woods,,,,,,,Geoff Swaim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,31,outdoors,grass,-9.0,Washington Commanders,38.0,62714,19,91,0,28,174,1,18,26,246,3,0,31,45,256,1,3,9,45,4,26,292,404,0,0,4,3,0,6,5,33,1,5,14,5,13,5,1,0,1,1,0.42,0.58,13,79,2,2,2,12,55,7,1,3,Sam Howell,Brian Robinson Jr.,Curtis Samuel,Terry McLaurin,Byron Pringle,Logan Thomas,Andrew Wylie,Samuel Cosmi,Charles Leno Jr.,Chris Paul,Tyler Larsen,Casey Toohill,Andre Jones,Jonathan Allen,Daron Payne,David Mayo,Jamin Davis,Kendall Fuller,Emmanuel Forbes,Kamren Curl,Percy Butler,,Tommy DeVito,Saquon Barkley,Darius Slayton,Jalin Hyatt,Wan'Dale Robinson,Daniel Bellinger,Justin Pugh,Andrew Thomas,Tyre Phillips,Ben Bredeson,John Michael Schmitz,A'Shawn Robinson,Dexter Lawrence,,,,Bobby Okereke,Micah McFadden,Deonte Banks,Tre Hawkins,Xavier McKinney,,2023,11.0,New York Giants,Washington Commanders,https://www.pro-football-reference.com/boxscores/202311190was.htm,2023-11-19,,,,,,,Benjamin St-Juste,,,Kayvon Thibodeaux,Jihad Ward,Jason Pinnock,,,,Cordale Flott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,14,outdoors,grass,-13.0,San Francisco 49ers,41.0,71607,18,66,1,30,115,0,29,45,246,1,1,21,25,333,3,0,4,25,4,28,287,420,2,1,0,0,2,0,3,19,7,66,14,7,10,4,3,1,1,0,0.49,0.51,10,61,3,2,3,10,67,3,0,2,Brock Purdy,Christian McCaffrey,Brandon Aiyuk,Deebo Samuel,,George Kittle,Jake Brendel,Spencer Burford,Jon Feliciano,Colton McKivitz,Trent Williams,,,,,Dre Greenlaw,Oren Burks,Charvarius Ward,,Talanoa Hufanga,Tashaun Gipson,Deommodore Lenoir,Baker Mayfield,Rachaad White,Mike Evans,Chris Godwin,,Cade Otton,Robert Hainsey,Tristan Wirfs,Cody Mauch,Aaron Stinnie,Luke Goedeke,Calijah Kancey,Logan Hall,Vita Vea,,,Devin White,Lavonte David,Jamel Dean,Carlton Davis,Kaevon Merriweather,,2023,11.0,Tampa Bay Buccaneers,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/202311190sfo.htm,2023-11-19,Kyle Juszczyk,,Arik Armstead,Javon Hargrave,Clelin Ferrell,,,,,Shaquil Barrett,Joe Tryon-Shoyinka,Antoine Winfield Jr.,,,,,,,Fred Warner,,,,,Ko Kieft,,,,Nick Bosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,16,dome,matrixturf,-2.0,Los Angeles Rams,46.0,72704,21,68,0,27,82,1,24,40,236,1,1,17,31,190,1,1,2,13,1,5,291,267,0,0,0,0,1,1,12,130,9,92,15,5,9,2,2,2,1,0,0.54,0.47,11,60,5,1,2,11,67,4,3,1,Matthew Stafford,Darrell Henderson,Tutu Atwell,Cooper Kupp,Puka Nacua,Tyler Higbee,Kevin Dotson,Rob Havenstein,Alaric Jackson,Steve Avila,Coleman Shelton,Jonah Williams,,Aaron Donald,,Troy Reeder,Ernest Jones,,,,,Quentin Lake,Geno Smith,Kenneth Walker III,D.K. Metcalf,Tyler Lockett,,Will Dissly,Charles Cross,Jason Peters,Damien Lewis,Phil Haynes,Evan Brown,Leonard Williams,,,,,Boye Mafe,Jordyn Brooks,Riq Woolen,Devon Witherspoon,Julian Love,,2023,11.0,Seattle Seahawks,Los Angeles Rams,https://www.pro-football-reference.com/boxscores/202311190ram.htm,2023-11-19,,,,,,Byron Young,,,,,,,,Dre'Mont Jones,Jarran Reed,Tre Brown,Bobby Wagner,Bobby Brown,,,,Michael Hoecht,,Noah Fant,,,,,,Derion Kendrick,Ahkello Witherspoon,Jordan Fuller,,,,,,,,,,,Quandre Diggs,,,,,,,,,,,,,,,,
32,6,outdoors,a_turf,-7.5,Buffalo Bills,39.0,70603,18,63,0,38,130,0,15,30,132,1,2,20,32,275,3,1,6,40,1,12,155,393,2,2,1,0,4,1,5,35,8,77,11,0,13,5,5,4,1,1,0.39,0.61,12,75,3,4,3,10,54,6,0,1,Josh Allen,Latavius Murray,Gabriel Davis,Stefon Diggs,Khalil Shakir,Dalton Kincaid,Spencer Brown,Dion Dawkins,O'Cyrus Torrence,Connor McGovern,Mitch Morse,Leonard Floyd,Gregory Rousseau,Jordan Phillips,Ed Oliver,Terrel Bernard,Tyrel Dodson,Taron Johnson,Dane Jackson,Jordan Poyer,Micah Hyde,,Zach Wilson,Breece Hall,Allen Lazard,Garrett Wilson,Xavier Gipson,Tyler Conklin,Max Mitchell,Mekhi Becton,Chris Glaser,Laken Tomlinson,Joe Tippmann,John Franklin-Myers,Quinnen Williams,Quinton Jefferson,,,C.J. Mosley,Jermaine Johnson II,D.J. Reed,Brandin Echols,Tony Adams,,2023,11.0,New York Jets,Buffalo Bills,https://www.pro-football-reference.com/boxscores/202311190buf.htm,2023-11-19,,,,,,,Rasul Douglas,,,,,Jordan Whitehead,,,,Sauce Gardner,Quincy Williams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,outdoors,grass,-3.0,Denver Broncos,41.0,76848,36,175,1,15,46,0,20,32,221,1,1,27,35,259,1,0,2,11,2,10,385,295,4,2,1,0,3,0,6,55,4,48,15,6,12,2,4,3,1,1,0.58,0.42,11,57,4,5,1,10,72,2,2,2,Russell Wilson,Javonte Williams,Courtland Sutton,Jerry Jeudy,,Adam Trautman,Quinn Meinerz,Mike McGlinchey,Garett Bolles,Ben Powers,Lloyd Cushenberry III,Zach Allen,,D.J. Jones,,Josey Jewell,Alex Singleton,Fabian Moreau,Patrick Surtain II,Kareem Jackson,Justin Simmons,,Joshua Dobbs,Alexander Mattison,Jordan Addison,K.J. Osborn,,T.J. Hockenson,Christian Darrisaw,Brian O'Neill,Dalton Risner,Ed Ingram,Garrett Bradbury,Jonathan Bullard,Harrison Phillips,Dean Lowry,,,Ivan Pace,,Byron Murphy,Mekhi Blackmon,Josh Metellus,,2023,11.0,Minnesota Vikings,Denver Broncos,https://www.pro-football-reference.com/boxscores/202311190den.htm,2023-11-19,,Nate Adkins,Mike Purcell,,,Jonathon Cooper,,,,D.J. Wonnum,Danielle Hunter,Camryn Bynum,Harrison Smith,,,,,,,,,Baron Browning,,Josh Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,21,outdoors,grass,-2.5,Kansas City Chiefs,46.0,73754,27,114,3,30,168,0,14,22,150,0,1,24,43,177,2,1,5,26,1,9,238,336,1,0,1,1,1,2,7,61,7,55,11,3,17,8,0,0,3,2,0.47,0.53,12,75,6,1,2,12,54,7,0,3,Patrick Mahomes,Isiah Pacheco,Mecole Hardman,,,Blake Bell,Jawaan Taylor,Donovan Smith,Joe Thuney,Trey Smith,Creed Humphrey,Michael Danna,George Karlaftis III,Chris Jones,Derrick Nnadi,Drue Tranquill,Willie Gay Jr.,Trent McDuffie,L'Jarius Sneed,Justin Reid,Bryan Cook,,Jalen Hurts,D'Andre Swift,A.J. Brown,DeVonta Smith,,Grant Calcaterra,Cam Jurgens,Jordan Mailata,Lane Johnson,Landon Dickerson,Jason Kelce,,,,,,Nicholas Morrow,Zach Cunningham,Darius Slay,James Bradberry,Kevin Byard,,2023,11.0,Philadelphia Eagles,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/202311200kan.htm,2023-11-20,,Noah Gray,,,,,,Milton Williams,Jordan Davis,Haason Reddick,,Reed Blankenship,,Josh Sweat,,,,,Leo Chenal,,,,,Jack Stoll,Fletcher Cox,,,,,,,,,,,,,,,,,,,,,Travis Kelce,,,,,,,,,,,,,
22,29,dome,fieldturf,-8.0,Detroit Lions,47.0,66476,22,109,0,31,140,1,22,32,268,3,0,29,44,332,2,0,0,0,3,8,377,464,0,0,3,3,0,3,7,60,7,51,11,5,15,7,1,0,5,1,0.47,0.53,11,78,2,0,3,11,56,4,1,3,Jared Goff,David Montgomery,Jameson Williams,Amon-Ra St. Brown,,Sam LaPorta,Colby Sorsdal,Graham Glasgow,Taylor Decker,Dan Skipper,Penei Sewell,,,Quinton Bohanna,,Alex Anzalone,Jack Campbell,Jerry Jacobs,Cameron Sutton,Kerby Joseph,Tracy Walker,Brian Branch,Jordan Love,AJ Dillon,Romeo Doubs,Christian Watson,Jayden Reed,Tucker Kraft,Elgton Jenkins,Zach Tom,Josh Myers,Rasheed Walker,Jon Runyan Jr.,Kenny Clark,Devonte Wyatt,Tedarrell Slaton,,,Preston Smith,Isaiah McDuffie,Carrington Valentine,Corey Ballentine,Jonathan Owens,,2023,12.0,Green Bay Packers,Detroit Lions,https://www.pro-football-reference.com/boxscores/202311230det.htm,2023-11-23,,,Alim McNeill,Josh Paschal,Aidan Hutchinson,,,,,,,Anthony Johnson,,,,,Quay Walker,,,,,,,,,,,,,,,,Rashan Gary,,,,,,,,,,,,,,,,,,,,Frank Ragnow,,,,,,
45,10,retractable roof (closed),matrixturf,-13.5,Dallas Cowboys,48.5,93711,27,108,1,18,100,1,28,44,300,0,1,22,32,331,4,0,4,32,0,0,376,431,0,0,1,0,1,0,4,25,7,48,15,7,10,6,3,0,0,0,0.61,0.39,9,51,3,1,5,11,76,3,1,1,Dak Prescott,Tony Pollard,Brandin Cooks,Michael Gallup,CeeDee Lamb,Jake Ferguson,Tyler Smith,Terence Steele,Tyron Smith,Zack Martin,Tyler Biadasz,DeMarcus Lawrence,,Osa Odighizuwa,Johnathan Hankins,Micah Parsons,Damone Clark,Jourdan Lewis,Stephon Gilmore,Markquese Bell,Malik Hooker,,Sam Howell,Brian Robinson Jr.,Curtis Samuel,Terry McLaurin,Jahan Dotson,Logan Thomas,Andrew Wylie,Charles Leno Jr.,Samuel Cosmi,Chris Paul,Tyler Larsen,,,,,,Jamin Davis,Cody Barton,Kendall Fuller,Benjamin St-Juste,Kamren Curl,Quan Martin,2023,12.0,Washington Commanders,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/202311230dal.htm,2023-11-23,,,,,,,DaRon Bland,Jonathan Allen,Daron Payne,,,Percy Butler,,Andre Jones,Casey Toohill,,,,,,,,Donovan Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,31,outdoors,fieldturf,-7.5,San Francisco 49ers,43.5,68702,33,169,3,21,88,0,21,31,209,1,1,18,27,180,0,1,1,1,6,48,377,220,1,0,1,1,1,2,3,20,5,39,11,5,11,3,0,0,1,0,0.59,0.41,10,57,5,2,0,12,66,5,1,4,Geno Smith,Zach Charbonnet,Tyler Lockett,D.K. Metcalf,,Will Dissly,Charles Cross,Jason Peters,Phil Haynes,Damien Lewis,Evan Brown,Dre'Mont Jones,Jarran Reed,,,Jordyn Brooks,Bobby Wagner,Devon Witherspoon,Riq Woolen,Julian Love,,,Brock Purdy,Christian McCaffrey,Deebo Samuel,Brandon Aiyuk,,George Kittle,Aaron Banks,Jake Brendel,Colton McKivitz,Jon Feliciano,Trent Williams,Javon Hargrave,Clelin Ferrell,Nick Bosa,Arik Armstead,,Dre Greenlaw,Oren Burks,Charvarius Ward,,Tashaun Gipson,Deommodore Lenoir,2023,12.0,San Francisco 49ers,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/202311230sea.htm,2023-11-23,,Noah Fant,Leonard Williams,,,,,,,,,Ji'Ayir Brown,,,,,Fred Warner,,Boye Mafe,Kyle Juszczyk,,,,,,,,,,,,,,,Quandre Diggs,,,,,,,,,,,,,,,,,,,,Jamal Adams,,,,
13,34,outdoors,fieldturf,-9.5,Miami Dolphins,40.5,82973,37,167,2,10,29,0,21,30,243,1,2,27,38,179,1,2,2,15,7,49,395,159,2,1,2,0,3,2,6,38,6,60,16,11,14,5,1,0,3,2,0.59,0.41,10,55,6,0,1,11,71,1,2,3,Tim Boyle,Breece Hall,Garrett Wilson,Jason Brownlee,,Tyler Conklin,Max Mitchell,Xavier Newman-Johnson,Carter Warren,Laken Tomlinson,Joe Tippmann,,,,,C.J. Mosley,Jermaine Johnson II,D.J. Reed,Sauce Gardner,Tony Adams,Jordan Whitehead,,Tua Tagovailoa,Raheem Mostert,Jaylen Waddle,Tyreek Hill,,Durham Smythe,Austin Jackson,Connor Williams,Liam Eichenberg,Terron Armstead,Lester Cotton,,,,,,David Long,Jaelan Phillips,Xavien Howard,Jalen Ramsey,DeShon Elliott,,2023,12.0,Miami Dolphins,New York Jets,https://www.pro-football-reference.com/boxscores/202311240nyj.htm,2023-11-24,,Jeremy Ruckert,Quinnen Williams,Quinton Jefferson,John Franklin-Myers,,,Zach Sieler,Raekwon Davis,,,Jevon Holland,,,,,Bradley Chubb,,Quincy Williams,,,,Ashtyn Davis,Julian Hill,Christian Wilkins,,,,,,,,Jerome Baker,,,,,,,,,,,,,,,,,,,,,,,,,,
